Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Has_Dividend,Has_Split,fund_total_revenue,fund_net_income,fund_total_debt,fund_stockholders_equity
2024-10-22,182.1140033416908,185.15053249656071,180.88144589818134,183.76694472587985,103739976,0.0,0.0,2024,10,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-10-23,180.9903302534798,183.31849971687683,179.52614628112744,182.76835352880155,55082418,0.0,0.0,2024,10,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-10-24,179.14127877161226,181.34984689264795,178.92824937960842,180.3984659959675,66956225,0.0,0.0,2024,10,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-10-25,176.60390410569573,179.21925225628772,175.59156685058673,178.46823247150274,103618580,0.0,0.0,2024,10,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-10-28,175.63709443162577,177.67841208577465,174.31712171018808,177.01778034243125,76303329,0.0,0.0,2024,10,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-10-29,179.49930835905099,182.1193603351861,178.51138015149758,181.27471980730158,116850102,0.0,0.0,2024,10,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-10-30,178.62106025546552,179.99408097131428,177.92042368556514,179.6319464488528,40636835,0.0,0.0,2024,10,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-10-31,180.06069941852826,182.7929703142529,179.35719251783516,181.3089248563255,97746906,0.0,0.0,2024,10,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-11-01,178.20595393864457,180.74870151633684,178.05569549823426,179.50307050015144,105135860,0.0,0.0,2024,11,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-11-04,180.7087469520558,182.50447701172405,179.8603059002508,181.36621652589992,113428799,0.0,0.0,2024,11,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-11-05,181.03828969805934,182.8923814739312,179.54732950255774,182.13611845811167,52540344,0.0,0.0,2024,11,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-11-06,179.94683615396795,182.13687063377233,178.50464561760725,181.82284266279547,118734821,0.0,0.0,2024,11,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-11-07,180.2950692499775,183.13024981210762,180.13851032959846,181.74131761052462,71382252,0.0,0.0,2024,11,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-11-08,179.66548234601038,181.00968411400027,178.5773665409291,180.43174221966584,68164053,0.0,0.0,2024,11,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-11-11,180.31560316921556,181.49403598820567,179.79313235583987,181.32388662262997,68443380,0.0,0.0,2024,11,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-11-12,179.62651514745437,180.9932848094833,178.2623303326858,180.41391966194843,91057884,0.0,0.0,2024,11,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-11-13,177.42547343671606,179.17494797710816,177.26231279272307,177.96270813441393,92743477,0.0,0.0,2024,11,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-11-14,173.51564229801863,176.37862522875818,172.10541855520313,175.40683298577468,77914618,0.0,0.0,2024,11,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-11-15,174.57969782883362,176.90318283986173,173.30723178753072,175.75200882121894,45682899,0.0,0.0,2024,11,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-11-18,177.9488887254086,180.1212808714471,177.68438259025496,178.91019133403978,118930299,0.0,0.0,2024,11,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-11-19,177.83245877385008,179.62691101669944,177.64870470160585,179.2301745611867,57768207,0.0,0.0,2024,11,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-11-20,178.4819262245274,180.38619455149737,177.21333549446967,178.9928979089669,47504625,0.0,0.0,2024,11,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-11-21,178.64751702827078,180.27773563226052,178.32945628890639,179.564550188172,87790604,0.0,0.0,2024,11,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-11-22,180.62200347303732,183.17117278055548,179.7731460588711,182.17655367158565,72989993,0.0,0.0,2024,11,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-11-25,181.16466401470947,182.7185509559348,179.78262121367928,182.61531867431336,89245376,0.0,0.0,2024,11,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-11-26,179.8207552913321,183.28418011042154,178.92632793236305,181.7934642126459,110043123,0.0,0.0,2024,11,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-11-27,182.5755050682786,184.4992965731155,181.91937844621665,184.00604163276566,47785969,0.0,0.0,2024,11,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-11-28,183.6472956992473,185.05044285884512,182.92427322245172,184.8635545096889,62724104,0.0,0.0,2024,11,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-11-29,186.29291764890485,188.67663335183198,186.10455360991944,187.93506649368086,81325721,0.0,0.0,2024,11,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-12-02,186.4465435601786,188.58217744817955,184.99029031027237,188.3015353681247,103023428,0.0,0.0,2024,12,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-12-03,184.27155338460616,186.1658546989043,183.73663752549265,185.85259730468368,88051440,0.0,0.0,2024,12,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-12-04,181.17146207086827,184.10147484443465,180.80635318252627,183.11627890619235,88804901,0.0,0.0,2024,12,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-12-05,184.7451270145476,187.0682331188532,184.24466079197103,186.41813477065486,118398283,0.0,0.0,2024,12,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-12-06,188.06526405482853,191.25605964243843,186.61514158198045,189.86546621222143,110682386,0.0,0.0,2024,12,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-12-09,188.83527167888082,190.05324687810756,188.6032712039976,189.50642778565626,102396498,0.0,0.0,2024,12,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-12-10,187.1414328888936,189.85670532312173,185.82720863219194,188.74005314338427,64105628,0.0,0.0,2024,12,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-12-11,190.50280867857762,192.40848093008555,189.4118272264156,191.66294172786868,59960248,0.0,0.0,2024,12,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-12-12,188.1191946601648,190.4727821853627,186.85716780934214,189.4488503637817,101615449,0.0,0.0,2024,12,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-12-13,186.1782427116465,188.59896982527243,184.71198615513146,187.65939632587003,56598376,0.0,0.0,2024,12,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-12-16,186.99132724018978,189.70794747711074,185.71231072246616,188.94604991524812,66948523,0.0,0.0,2024,12,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-12-17,186.1799725473815,189.58692520200316,184.75923725559252,188.15683966952895,58831750,0.0,0.0,2024,12,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-12-18,187.21425356785693,188.72639503594573,186.93654420834963,188.1465959360888,88509027,0.0,0.0,2024,12,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-12-19,186.21907989288292,188.16783984078876,185.00497590164915,187.81971013903978,63531181,0.0,0.0,2024,12,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-12-20,186.86988392973475,189.54419092186941,186.0059379580213,188.49485923663767,92678461,0.0,0.0,2024,12,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-12-23,190.2900836672955,192.59423354509616,189.4291898341837,191.3098229592651,114787536,0.0,0.0,2024,12,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-12-24,190.80518811077224,191.64734800898447,189.4466979039235,191.49099277306857,106367632,0.0,0.0,2024,12,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-12-25,192.2174499191937,193.50835612341405,190.75692457308833,192.7788703596223,115836312,0.0,0.0,2024,12,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-12-26,187.01251146626646,190.02800892312248,185.925737814006,188.67852615756024,41956067,0.0,0.0,2024,12,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-12-27,187.34653974097466,189.73055542019202,186.57042599571417,188.5810893537,76436422,0.0,0.0,2024,12,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-12-30,184.9163185588719,188.38315961621095,184.1773531578093,186.89462881311428,57612631,0.0,0.0,2024,12,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2024-12-31,183.25954250797653,185.30098202850317,182.61866446786408,184.45700269226703,113429477,0.0,0.0,2024,12,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-01-01,180.73382248979874,183.7246919647311,180.12758384839702,182.7006979584095,96953424,0.0,0.0,2025,1,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-01-02,180.9150870737168,182.555923470601,180.2669774953586,182.0324510770079,65617681,0.0,0.0,2025,1,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-01-03,182.17373293587994,185.2908060012523,181.94807840652825,183.8642561617199,85081858,0.0,0.0,2025,1,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-01-06,180.58424181777303,181.82434041021992,180.37583129840843,181.21147072624078,88434573,0.0,0.0,2025,1,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-01-07,179.93954114622298,182.4066487091909,178.74772336480174,181.27273371142962,79648406,0.0,0.0,2025,1,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-01-08,178.60130516428387,180.96879113052918,177.87680311419555,180.30439484476247,77948176,0.0,0.0,2025,1,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-01-09,177.7619961552087,180.53559515812674,176.35903787124622,179.64904865603853,44416796,0.0,0.0,2025,1,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-01-10,179.9206896707216,182.7622598556779,178.96358025869006,181.65456430664776,76196947,0.0,0.0,2025,1,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-01-13,182.17533908985385,183.5433029931075,182.02609271479565,182.7307951806556,67862070,0.0,0.0,2025,1,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-01-14,184.346537883581,186.7755122532144,184.0260052057365,185.40559139554108,105460028,0.0,0.0,2025,1,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-01-15,184.52353232857052,185.78360142014023,184.1353846183523,185.0965800370413,109208018,0.0,0.0,2025,1,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-01-16,183.04077137702805,184.71059533110054,181.57474094288253,183.7046948136999,100033274,0.0,0.0,2025,1,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-01-17,181.74401873693768,183.83628458655897,181.3378328203254,183.2569771799389,42471426,0.0,0.0,2025,1,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-01-20,182.1720834680138,184.41339009800475,181.3500255212105,183.74197076248134,107298160,0.0,0.0,2025,1,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-01-21,182.4345364552613,184.81118763091573,181.02388875096503,184.09511747938876,71714898,0.0,0.0,2025,1,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-01-22,180.12815651283853,182.20247116055924,178.66008669095842,181.92634133492203,73309509,0.0,0.0,2025,1,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-01-23,180.498173695463,182.33573404886036,180.06726908592606,182.10732089817776,109383646,0.0,0.0,2025,1,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-01-24,180.8624701702956,183.59826345086103,180.69370546904554,182.56377755845557,44070458,0.0,0.0,2025,1,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-01-27,187.0252800687885,188.6164504672037,186.71023750323565,187.59872563352343,68786628,0.0,0.0,2025,1,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-01-28,190.50061213042483,192.3804884559809,190.31195226024124,191.35241485608677,99976460,0.0,0.0,2025,1,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-01-29,188.21308149490625,189.77360117844887,187.839907557377,189.6459281549691,83107766,0.0,0.0,2025,1,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-01-30,187.28397347493353,189.62832701161125,186.3879758743483,189.07116143187076,60609009,0.0,0.0,2025,1,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-01-31,185.63752724078728,186.52121121435965,184.26009892597338,186.14427742819677,81982123,0.0,0.0,2025,1,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-02-03,183.69091938709525,186.1522753918314,182.83881294992318,184.96286340026978,109328706,0.0,0.0,2025,2,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-02-04,184.0781423084039,186.89895596940505,183.10175692902519,185.59407340745048,57863145,0.0,0.0,2025,2,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-02-05,187.46136971553403,188.45113317734356,187.07875556328068,188.00578064922695,99685438,0.0,0.0,2025,2,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-02-06,185.44557963740962,187.5826017961269,184.22476256846622,186.54761297373972,98780874,0.0,0.0,2025,2,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-02-07,183.3958677715286,185.52042801844573,182.43096329962077,185.23932009360414,110856413,0.0,0.0,2025,2,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-02-10,179.43732282084304,181.42995556996922,178.1275312599732,180.94474203412682,63835323,0.0,0.0,2025,2,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-02-11,179.7629226479961,180.9135264877638,178.334542298188,180.619410193037,57273983,0.0,0.0,2025,2,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-02-12,176.71540967487,178.9915104425568,176.12834858881075,178.49458136931787,83812372,0.0,0.0,2025,2,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-02-13,176.41365537947146,178.4803336808747,176.18684469752185,177.43570251458573,82503420,0.0,0.0,2025,2,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-02-14,173.90196395153447,177.05643863250992,173.48566341045097,175.68198095825056,72762793,0.0,0.0,2025,2,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-02-17,174.54504037306708,175.87698722083928,173.8320621811209,175.49345584974543,102341595,0.0,0.0,2025,2,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-02-18,170.59251869070744,172.83690971596317,169.16854757815318,171.97799906703216,103923887,0.0,0.0,2025,2,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-02-19,167.94849847462845,170.12585611799102,167.31886472330567,169.0439085762502,59655979,0.0,0.0,2025,2,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-02-20,172.39016522417418,174.73649425618657,171.21108272504267,173.3024028003068,103642367,0.0,0.0,2025,2,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-02-21,168.89772129450094,171.68164231380078,168.04105392546188,170.72755763775874,58459704,0.0,0.0,2025,2,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-02-24,167.7525959579402,168.9911361842878,167.39666367933683,168.53398648084945,72610703,0.0,0.0,2025,2,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-02-25,171.58059615063843,173.1834829571716,171.0315683841036,172.2078135374921,42174570,0.0,0.0,2025,2,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-02-26,177.00505746815438,178.5666355023221,175.99058882912243,178.01794787597288,67231519,0.0,0.0,2025,2,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-02-27,174.09835589685986,177.1413943652906,173.056361144301,175.67481461832222,116681223,0.0,0.0,2025,2,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-02-28,173.22716929578172,175.59786329397522,172.51850565024907,174.93831670474614,75404992,0.0,0.0,2025,2,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-03-03,173.623312751527,176.6810266156926,173.20320890780005,175.62142780662717,96801350,0.0,0.0,2025,3,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-03-04,178.13428000992158,179.2113417107238,177.02361051860385,179.07882309543834,48634140,0.0,0.0,2025,3,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-03-05,175.99319601188495,177.76519496317053,175.65677375362714,177.10510893858188,90844828,0.0,0.0,2025,3,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-03-06,175.9093213296532,177.93970390534918,174.49798376104204,176.61455324669765,69726018,0.0,0.0,2025,3,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-03-07,176.8069205043866,179.12354682102767,176.44385549373553,178.16922839882113,99519577,0.0,0.0,2025,3,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-03-10,177.04239049186,179.76028058870875,176.79215318389447,179.03876054775438,114241534,0.0,0.0,2025,3,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-03-11,176.73512689011318,179.6967609045042,175.93842010680166,178.28644840529418,82529033,0.0,0.0,2025,3,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-03-12,176.62598321564204,179.31438060286823,175.79861377828846,178.0188024762621,48226217,0.0,0.0,2025,3,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-03-13,174.18045722013943,175.82011280287423,173.3689871394499,175.26901085952213,78090705,0.0,0.0,2025,3,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-03-14,172.9197152311445,175.6550311344307,172.2083807460701,174.79266337157281,49848704,0.0,0.0,2025,3,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-03-17,173.0145134973594,175.04564235008436,171.52177264739794,174.2598883915549,75962579,0.0,0.0,2025,3,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-03-18,174.0226778008378,175.70931167096822,173.241884943099,174.7242281708074,44891761,0.0,0.0,2025,3,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-03-19,172.56550603837067,174.18132950691162,171.79638082533492,173.61357373316937,91235136,0.0,0.0,2025,3,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-03-20,173.955900774988,174.9985377793319,173.26542828718763,174.55665077825967,64836047,0.0,0.0,2025,3,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-03-21,175.77911385736616,177.95982298325706,175.5855578007841,176.58208241389931,56122798,0.0,0.0,2025,3,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-03-24,176.36643789773638,178.28636536853415,175.4362986141269,176.89294106923623,41384284,0.0,0.0,2025,3,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-03-25,176.4165340112844,178.87710592610142,175.99737913017194,177.59645388603465,111044695,0.0,0.0,2025,3,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-03-26,176.2509541837627,179.17225078426077,175.25830161144202,177.7027645811904,106975666,0.0,0.0,2025,3,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-03-27,176.68799467380487,178.84592150346478,176.516827827077,177.70293336737322,104940189,0.0,0.0,2025,3,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-03-28,175.1292446430296,177.43035142027432,173.65530270127542,176.25981730028752,44650945,0.0,0.0,2025,3,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-03-31,174.9539919143673,178.06043195238183,174.19738480374954,176.89280582363415,67965088,0.0,0.0,2025,3,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-04-01,175.0702879444448,177.4710833101264,173.7148304242178,176.69823262680717,117707959,0.0,0.0,2025,4,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-04-02,179.57328428925092,181.62360231698833,178.8074986467248,180.88456924466834,86288743,0.0,0.0,2025,4,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-04-03,183.10446773695108,184.46759583622745,182.92000459094717,184.03127904961883,50279641,0.0,0.0,2025,4,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-04-04,182.95747695657235,185.80571902683485,181.706377992041,184.80297215473183,51282183,0.0,0.0,2025,4,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-04-07,182.42421206002132,183.78190592588558,181.41675483848732,183.2768577353423,61048924,0.0,0.0,2025,4,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-04-08,180.06402069560045,181.51296656495876,178.86956082899692,181.05203479137546,117787699,0.0,0.0,2025,4,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-04-09,181.57072347591878,184.3546666212877,180.87128566700636,183.4343206975532,53568945,0.0,0.0,2025,4,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-04-10,182.66550606491987,184.63379449136252,181.67239462297456,183.95981914784747,94241073,0.0,0.0,2025,4,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-04-11,183.30662903050373,185.32650520694318,182.00790842518848,184.92010595463069,113751800,0.0,0.0,2025,4,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-04-14,180.04481678943665,182.6734124041363,179.06132516941602,181.4309339806823,106081023,0.0,0.0,2025,4,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-04-15,181.80565213028441,184.59060883081077,181.21890904151414,183.28581094379865,66573043,0.0,0.0,2025,4,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-04-16,183.24557668295517,184.5294309477763,182.2180352508425,184.1946516202274,106231635,0.0,0.0,2025,4,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-04-17,181.11173215895846,182.08430009731845,180.07113629489876,181.97379025139844,53530776,0.0,0.0,2025,4,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-04-18,180.04700211574553,181.60132259243966,178.60218036823625,181.03074063649854,63277538,0.0,0.0,2025,4,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-04-21,180.82501269908644,182.77469021516464,180.2057354489281,181.55817504521158,56941773,0.0,0.0,2025,4,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-04-22,179.85163709398785,182.9379520546521,179.15652261946806,181.66310864192405,50653478,0.0,0.0,2025,4,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-04-23,180.15389587044177,181.3724269684794,178.91692372477988,181.07876627031695,47200111,0.0,0.0,2025,4,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-04-24,179.52955564256345,182.0558599958413,178.7214884019236,180.87178973418503,54991938,0.0,0.0,2025,4,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-04-25,178.6798733400592,180.62982081200445,177.5486710096972,180.36783497777125,49608850,0.0,0.0,2025,4,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-04-28,178.99722383791263,181.31904762819534,178.2536305876776,180.6729600019762,70434004,0.0,0.0,2025,4,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-04-29,182.4583645600862,185.11399726897918,182.05667136154844,183.6159439479625,45704362,0.0,0.0,2025,4,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-04-30,177.26824110321982,178.8522542186232,176.1249557233264,178.48262706609992,44902137,0.0,0.0,2025,4,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-05-01,176.016873913678,178.32447555268922,175.73325667681942,178.00892653708055,119185845,0.0,0.0,2025,5,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-05-02,176.8500551643569,179.05387184539094,176.47203803541305,178.36195137982543,47015546,0.0,0.0,2025,5,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-05-05,177.2319816945228,179.92147529555746,176.2544267186249,178.95393935919964,45924614,0.0,0.0,2025,5,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-05-06,176.3562792427282,179.61617129193561,175.2101015224593,178.21011019655705,42408488,0.0,0.0,2025,5,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-05-07,173.0152818772559,176.16981623534613,171.66271883564096,174.6966666315999,50603366,0.0,0.0,2025,5,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-05-08,174.57488858159775,175.55015449025606,174.0932674852155,175.3526575990281,82233531,0.0,0.0,2025,5,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-05-09,177.46410192675012,179.10055455164354,177.20908796470934,178.80735802735649,106180367,0.0,0.0,2025,5,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-05-12,175.0867939815524,176.9466683809786,173.64832865822072,175.7396352175242,98791404,0.0,0.0,2025,5,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-05-13,175.9879080550746,177.9461762580998,175.6717157318436,177.4672912449206,86419217,0.0,0.0,2025,5,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-05-14,174.8772166563931,178.14902948198372,174.5004828812366,176.8102407986748,46801967,0.0,0.0,2025,5,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-05-15,175.41849401056695,177.71642666713782,174.9106327755851,176.6875921070171,101953376,0.0,0.0,2025,5,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-05-16,173.43233634630755,174.83837780894214,172.59118845067076,174.5817950856092,42980108,0.0,0.0,2025,5,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-05-19,173.35911861377022,175.17842373979107,172.0231628213225,173.91288274089746,90472960,0.0,0.0,2025,5,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-05-20,174.57331014680156,176.85987086230668,173.40854571497974,176.51297193029538,72746551,0.0,0.0,2025,5,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-05-21,177.02377838807556,178.3711759668223,175.93235781269587,177.6782824142708,110574005,0.0,0.0,2025,5,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-05-22,180.5812869851334,182.0159645250737,180.236034190135,181.14290562509066,64602646,0.0,0.0,2025,5,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-05-23,182.62862948578865,184.29880201175845,182.02787380165228,183.49772940304607,91077402,0.0,0.0,2025,5,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-05-26,183.77760711002765,185.43653084276642,183.00784021350628,184.3759027609052,75199600,0.0,0.0,2025,5,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-05-27,186.68109504962314,188.87753324205775,186.37469871474332,187.8637718132408,81770007,0.0,0.0,2025,5,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-05-28,187.46762642883172,190.23061693845665,186.98482484585438,188.7417581307174,115103834,0.0,0.0,2025,5,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
2025-05-29,189.42887956076865,191.89692515722538,188.89721307523467,190.3977344843115,97019975,0.0,0.0,2025,5,0,0,391035000000.0,93736000000.0,106629000000.0,56950000000.0
